city,temp_c,temp_f,feelslike_c,humidity,wind_kph,pressure_mb,cloud,uv,condition,temp_category,humidity_level,wind_level,cloud_level,timestamp,record_no,temp_change,trend,avg_temp,max_temp,min_temp,condition_count,most_common_condition,alerts
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:10:45,9,0.0,Stable,25.9,25.9,25.9,9,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:10:51,10,0.0,Stable,25.9,25.9,25.9,10,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:10:59,11,0.0,Stable,25.9,25.9,25.9,11,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:05,12,0.0,Stable,25.9,25.9,25.9,12,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:13,13,0.0,Stable,25.9,25.9,25.9,13,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:20,14,0.0,Stable,25.9,25.9,25.9,14,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:27,15,0.0,Stable,25.9,25.9,25.9,15,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:34,16,0.0,Stable,25.9,25.9,25.9,16,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:42,17,0.0,Stable,25.9,25.9,25.9,17,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:49,18,0.0,Stable,25.9,25.9,25.9,18,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:11:56,19,0.0,Stable,25.9,25.9,25.9,19,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:04,20,0.0,Stable,25.9,25.9,25.9,20,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:11,21,0.0,Stable,25.9,25.9,25.9,21,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:19,22,0.0,Stable,25.9,25.9,25.9,22,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:27,23,0.0,Stable,25.9,25.9,25.9,23,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:34,24,0.0,Stable,25.9,25.9,25.9,24,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:43,25,0.0,Stable,25.9,25.9,25.9,25,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:12:57,26,0.0,Stable,25.9,25.9,25.9,26,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:13:04,27,0.0,Stable,25.9,25.9,25.9,27,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:13:13,28,0.0,Stable,25.9,25.9,25.9,28,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:13:19,29,0.0,Stable,25.9,25.9,25.9,29,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:13:31,30,0.0,Stable,25.9,25.9,25.9,30,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:13:40,31,0.0,Stable,25.9,25.9,25.9,31,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:13:49,32,0.0,Stable,25.9,25.9,25.9,32,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:03,33,0.0,Stable,25.9,25.9,25.9,33,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:11,34,0.0,Stable,25.9,25.9,25.9,34,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:25,35,0.0,Stable,25.9,25.9,25.9,35,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:31,36,0.0,Stable,25.9,25.9,25.9,36,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:38,37,0.0,Stable,25.9,25.9,25.9,37,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:45,38,0.0,Stable,25.9,25.9,25.9,38,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:14:52,39,0.0,Stable,25.9,25.9,25.9,39,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:01,40,0.0,Stable,25.9,25.9,25.9,40,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:10,41,0.0,Stable,25.9,25.9,25.9,41,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:19,42,0.0,Stable,25.9,25.9,25.9,42,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:34,43,0.0,Stable,25.9,25.9,25.9,43,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:41,44,0.0,Stable,25.9,25.9,25.9,44,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:48,45,0.0,Stable,25.9,25.9,25.9,45,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:15:56,46,0.0,Stable,25.9,25.9,25.9,46,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:02,47,0.0,Stable,25.9,25.9,25.9,47,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:09,48,0.0,Stable,25.9,25.9,25.9,48,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:15,49,0.0,Stable,25.9,25.9,25.9,49,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:24,50,0.0,Stable,25.9,25.9,25.9,50,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:35,51,0.0,Stable,25.9,25.9,25.9,51,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:41,52,0.0,Stable,25.9,25.9,25.9,52,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:16:52,53,0.0,Stable,25.9,25.9,25.9,53,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:01,54,0.0,Stable,25.9,25.9,25.9,54,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:08,55,0.0,Stable,25.9,25.9,25.9,55,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:15,56,0.0,Stable,25.9,25.9,25.9,56,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:22,57,0.0,Stable,25.9,25.9,25.9,57,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:30,58,0.0,Stable,25.9,25.9,25.9,58,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:39,59,0.0,Stable,25.9,25.9,25.9,59,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:51,60,0.0,Stable,25.9,25.9,25.9,60,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:17:58,61,0.0,Stable,25.9,25.9,25.9,61,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:08,62,0.0,Stable,25.9,25.9,25.9,62,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:16,63,0.0,Stable,25.9,25.9,25.9,63,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:24,64,0.0,Stable,25.9,25.9,25.9,64,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:31,65,0.0,Stable,25.9,25.9,25.9,65,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:38,66,0.0,Stable,25.9,25.9,25.9,66,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:45,67,0.0,Stable,25.9,25.9,25.9,67,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:18:52,68,0.0,Stable,25.9,25.9,25.9,68,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:00,69,0.0,Stable,25.9,25.9,25.9,69,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:08,70,0.0,Stable,25.9,25.9,25.9,70,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:15,71,0.0,Stable,25.9,25.9,25.9,71,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:25,72,0.0,Stable,25.9,25.9,25.9,72,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:32,73,0.0,Stable,25.9,25.9,25.9,73,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:41,74,0.0,Stable,25.9,25.9,25.9,74,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:50,75,0.0,Stable,25.9,25.9,25.9,75,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:19:59,76,0.0,Stable,25.9,25.9,25.9,76,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:20:08,77,0.0,Stable,25.9,25.9,25.9,77,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:20:16,78,0.0,Stable,25.9,25.9,25.9,78,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:20:25,79,0.0,Stable,25.9,25.9,25.9,79,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:20:34,80,0.0,Stable,25.9,25.9,25.9,80,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:20:42,81,0.0,Stable,25.9,25.9,25.9,81,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:20:50,82,0.0,Stable,25.9,25.9,25.9,82,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:03,83,0.0,Stable,25.9,25.9,25.9,83,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:10,84,0.0,Stable,25.9,25.9,25.9,84,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:18,85,0.0,Stable,25.9,25.9,25.9,85,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:26,86,0.0,Stable,25.9,25.9,25.9,86,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:33,87,0.0,Stable,25.9,25.9,25.9,87,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:40,88,0.0,Stable,25.9,25.9,25.9,88,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:47,89,0.0,Stable,25.9,25.9,25.9,89,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:21:54,90,0.0,Stable,25.9,25.9,25.9,90,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:22:02,91,0.0,Stable,25.9,25.9,25.9,91,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:22:09,92,0.0,Stable,25.9,25.9,25.9,92,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:22:26,93,0.0,Stable,25.9,25.9,25.9,93,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:22:33,94,0.0,Stable,25.9,25.9,25.9,94,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:22:39,95,0.0,Stable,25.9,25.9,25.9,95,Partly Cloudy,No alert
Ajman,25.9,78.62,26.9,56,12.2,1011.0,50,0.0,Partly Cloudy,Warm,Moderate,Light,Partly Cloudy,2026-04-12 19:22:46,96,0.0,Stable,25.9,25.9,25.9,96,Partly Cloudy,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,1,0,No previous data,24.0,24.0,24.0,1,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,2,0.0,Stable,24.0,24.0,24.0,2,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,3,0.0,Stable,24.0,24.0,24.0,3,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,4,0.0,Stable,24.0,24.0,24.0,4,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,5,0.0,Stable,24.0,24.0,24.0,5,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,6,0.0,Stable,24.0,24.0,24.0,6,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,7,0.0,Stable,24.0,24.0,24.0,7,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,8,0.0,Stable,24.0,24.0,24.0,8,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:46,9,0.0,Stable,24.0,24.0,24.0,9,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:51,10,0.0,Stable,24.0,24.0,24.0,10,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:02:57,11,0.0,Stable,24.0,24.0,24.0,11,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:03,12,0.0,Stable,24.0,24.0,24.0,12,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:09,13,0.0,Stable,24.0,24.0,24.0,13,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:14,14,0.0,Stable,24.0,24.0,24.0,14,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:20,15,0.0,Stable,24.0,24.0,24.0,15,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:26,16,0.0,Stable,24.0,24.0,24.0,16,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:32,17,0.0,Stable,24.0,24.0,24.0,17,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:38,18,0.0,Stable,24.0,24.0,24.0,18,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:44,19,0.0,Stable,24.0,24.0,24.0,19,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:50,20,0.0,Stable,24.0,24.0,24.0,20,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:03:55,21,0.0,Stable,24.0,24.0,24.0,21,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:01,22,0.0,Stable,24.0,24.0,24.0,22,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:08,23,0.0,Stable,24.0,24.0,24.0,23,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:14,24,0.0,Stable,24.0,24.0,24.0,24,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:20,25,0.0,Stable,24.0,24.0,24.0,25,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:26,26,0.0,Stable,24.0,24.0,24.0,26,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:32,27,0.0,Stable,24.0,24.0,24.0,27,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:38,28,0.0,Stable,24.0,24.0,24.0,28,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:44,29,0.0,Stable,24.0,24.0,24.0,29,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:50,30,0.0,Stable,24.0,24.0,24.0,30,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:04:56,31,0.0,Stable,24.0,24.0,24.0,31,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:02,32,0.0,Stable,24.0,24.0,24.0,32,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:09,33,0.0,Stable,24.0,24.0,24.0,33,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:15,34,0.0,Stable,24.0,24.0,24.0,34,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:21,35,0.0,Stable,24.0,24.0,24.0,35,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:27,36,0.0,Stable,24.0,24.0,24.0,36,Clear,No alert
Ajman,24.0,75.2,25.6,66,18.4,1010.0,0,0.0,Clear,Mild,Moderate,Light,Clear Sky,2026-04-18 01:05:33,37,0.0,Stable,24.0,24.0,24.0,37,Clear,No alert
